OBJECTID,PolygonOID,Position,TIF_ID,X,Y
13784,3445,SE,1941,208350.923700000159442,208350.923700000159442
13785,3446,NW,1942,208350.923700000159442,208350.923700000159442
13786,3446,NE,1942,208374.840200000442564,208374.840200000442564
13787,3446,SW,1942,208350.923700000159442,208350.923700000159442
13788,3446,SE,1942,208374.384499999694526,208374.384499999694526
13789,3447,NW,1909,208295.869099999777973,208295.869099999777973
13790,3447,NE,1909,208300.923700000159442,208300.923700000159442
13791,3447,SW,1909,208295.916799999773502,208295.916799999773502
13792,3447,SE,1909,208300.923700000159442,208300.923700000159442
13793,3448,NW,1910,208300.923700000159442,208300.923700000159442
13794,3448,NE,1910,208350.923700000159442,208350.923700000159442
13795,3448,SW,1910,208300.923700000159442,208300.923700000159442
13796,3448,SE,1910,208350.923700000159442,208350.923700000159442
13797,3449,NW,1911,208350.923700000159442,208350.923700000159442
13798,3449,NE,1911,208374.246600000187755,208374.246600000187755
13799,3449,SW,1911,208350.923700000159442,208350.923700000159442
13800,3449,SE,1911,208374.281700000166893,208374.281700000166893
13801,3450,NW,1920,208295.916799999773502,208295.916799999773502
13802,3450,NE,1920,208300.923700000159442,208300.923700000159442
13803,3450,SW,1920,208296.003100000321865,208296.003100000321865
13804,3450,SE,1920,208300.923700000159442,208300.923700000159442
13805,3451,NW,1921,208300.923700000159442,208300.923700000159442
13806,3451,NE,1921,208350.923700000159442,208350.923700000159442
13807,3451,SW,1921,208300.923700000159442,208300.923700000159442
13808,3451,SE,1921,208350.923700000159442,208350.923700000159442
13809,3452,NW,1922,208350.923700000159442,208350.923700000159442
13810,3452,NE,1922,208374.281700000166893,208374.281700000166893
13811,3452,SW,1922,208350.923700000159442,208350.923700000159442
13812,3452,SE,1922,208374.352300000376999,208374.352300000376999
13813,3453,NW,1907,208195.345399999991059,208195.345399999991059
13814,3453,NE,1907,208200.923700000159442,208200.923700000159442
13815,3453,SW,1907,208195.138799999840558,208195.138799999840558
13816,3453,SE,1907,208200.923700000159442,208200.923700000159442
13817,3454,NW,1908,208200.923700000159442,208200.923700000159442
13818,3454,NE,1908,208250.923700000159442,208250.923700000159442
13819,3454,SW,1908,208200.923700000159442,208200.923700000159442
13820,3454,SE,1908,208250.923700000159442,208250.923700000159442
13821,3455,NW,1909,208250.923700000159442,208250.923700000159442
13822,3455,NE,1909,208273.357800000347197,208273.357800000347197
13823,3455,SW,1909,208250.923700000159442,208250.923700000159442
13824,3455,SE,1909,208273.198699999600649,208273.198699999600649
13825,3456,NW,1918,208195.138799999840558,208195.138799999840558
13826,3456,NE,1918,208200.923700000159442,208200.923700000159442
13827,3456,SW,1918,208194.725999999791384,208194.725999999791384
13828,3456,SE,1918,208200.923700000159442,208200.923700000159442
13829,3457,NW,1919,208200.923700000159442,208200.923700000159442
13830,3457,NE,1919,208250.923700000159442,208250.923700000159442
13831,3457,SW,1919,208200.923700000159442,208200.923700000159442
13832,3457,SE,1919,208250.923700000159442,208250.923700000159442
13833,3458,NW,1920,208250.923700000159442,208250.923700000159442
13834,3458,NE,1920,208273.198699999600649,208273.198699999600649
13835,3458,SW,1920,208250.923700000159442,208250.923700000159442
13836,3458,SE,1920,208272.893199999816716,208272.893199999816716
13837,3459,NW,1906,208145.541799999773502,208145.541799999773502
13838,3459,NE,1906,208150.923700000159442,208150.923700000159442
13839,3459,SW,1906,208145.418600000441074,208145.418600000441074
13840,3459,SE,1906,208150.923700000159442,208150.923700000159442
13841,3460,NW,1907,208150.923700000159442,208150.923700000159442
13842,3460,NE,1907,208163.927099999971688,208163.927099999971688
13843,3460,SW,1907,208150.923700000159442,208150.923700000159442
13844,3460,SE,1907,208163.920800000429153,208163.920800000429153
13845,3461,NW,1917,208145.418600000441074,208145.418600000441074
13846,3461,NE,1917,208150.923700000159442,208150.923700000159442
13847,3461,SW,1917,208144.732699999585748,208144.732699999585748
13848,3461,SE,1917,208150.923700000159442,208150.923700000159442
13849,3462,NW,1918,208150.923700000159442,208150.923700000159442
13850,3462,NE,1918,208163.920800000429153,208163.920800000429153
13851,3462,SW,1918,208150.923700000159442,208150.923700000159442
13852,3462,SE,1918,208163.885900000110269,208163.885900000110269
13853,3463,NW,1925,208144.732699999585748,208144.732699999585748
13854,3463,NE,1925,208150.923700000159442,208150.923700000159442
13855,3463,SW,1925,208144.626699999906123,208144.626699999906123
13856,3463,SE,1925,208150.923700000159442,208150.923700000159442
13857,3464,NW,1926,208150.923700000159442,208150.923700000159442
13858,3464,NE,1926,208163.885900000110269,208163.885900000110269
13859,3464,SW,1926,208150.923700000159442,208150.923700000159442
13860,3464,SE,1926,208163.880499999970198,208163.880499999970198
13861,3465,NW,1925,208144.896900000050664,208144.896900000050664
13862,3465,NE,1925,208150.923700000159442,208150.923700000159442
13863,3465,SW,1925,208145.198099999688566,208145.198099999688566
13864,3465,SE,1925,208150.923700000159442,208150.923700000159442
13865,3466,NW,1926,208150.923700000159442,208150.923700000159442
13866,3466,NE,1926,208164.441899999976158,208164.441899999976158
13867,3466,SW,1926,208150.923700000159442,208150.923700000159442
13868,3466,SE,1926,208164.370699999853969,208164.370699999853969
13869,3467,NW,1937,208145.198099999688566,208145.198099999688566
13870,3467,NE,1937,208150.923700000159442,208150.923700000159442
13871,3467,SW,1937,208145.467000000178814,208145.467000000178814
13872,3467,SE,1937,208150.923700000159442,208150.923700000159442
13873,3468,NW,1938,208150.923700000159442,208150.923700000159442
13874,3468,NE,1938,208164.370699999853969,208164.370699999853969
13875,3468,SW,1938,208150.923700000159442,208150.923700000159442
13876,3468,SE,1938,208164.306400000117719,208164.306400000117719
13877,3469,NW,1918,208194.869199999608099,208194.869199999608099
13878,3469,NE,1918,208200.923700000159442,208200.923700000159442
13879,3469,SW,1918,208194.826000000350177,208194.826000000350177
13880,3469,SE,1918,208200.923700000159442,208200.923700000159442
13881,3470,NW,1919,208200.923700000159442,208200.923700000159442
13882,3470,NE,1919,208250.923700000159442,208250.923700000159442
13883,3470,SW,1919,208200.923700000159442,208200.923700000159442
13884,3470,SE,1919,208250.923700000159442,208250.923700000159442
13885,3471,NW,1920,208250.923700000159442,208250.923700000159442
13886,3471,NE,1920,208273.569799999706447,208273.569799999706447
13887,3471,SW,1920,208250.923700000159442,208250.923700000159442
13888,3471,SE,1920,208272.899000000208616,208272.899000000208616
13889,3472,NW,1926,208195.391300000250340,208195.391300000250340
13890,3472,NE,1926,208200.923700000159442,208200.923700000159442
13891,3472,SW,1926,208194.459900000132620,208194.459900000132620
13892,3472,SE,1926,208200.923700000159442,208200.923700000159442
13893,3473,NW,1927,208200.923700000159442,208200.923700000159442
13894,3473,NE,1927,208250.923700000159442,208250.923700000159442
13895,3473,SW,1927,208200.923700000159442,208200.923700000159442
13896,3473,SE,1927,208250.923700000159442,208250.923700000159442
13897,3474,NW,1928,208250.923700000159442,208250.923700000159442
13898,3474,NE,1928,208272.986299999989569,208272.986299999989569
13899,3474,SW,1928,208250.923700000159442,208250.923700000159442
13900,3474,SE,1928,208272.950199999846518,208272.950199999846518
13901,3475,NW,1938,208195.605499999597669,208195.605499999597669
13902,3475,NE,1938,208200.923700000159442,208200.923700000159442
13903,3475,SW,1938,208195.143299999646842,208195.143299999646842
13904,3475,SE,1938,208200.923700000159442,208200.923700000159442
13905,3476,NW,1939,208200.923700000159442,208200.923700000159442
13906,3476,NE,1939,208250.923700000159442,208250.923700000159442
13907,3476,SW,1939,208200.923700000159442,208200.923700000159442
13908,3476,SE,1939,208250.923700000159442,208250.923700000159442
13909,3477,NW,1940,208250.923700000159442,208250.923700000159442
13910,3477,NE,1940,208274.066800000146031,208274.066800000146031
13911,3477,SW,1940,208250.923700000159442,208250.923700000159442
13912,3477,SE,1940,208272.811900000087917,208272.811900000087917
13913,3478,NW,2153,208573.557799999602139,208573.557799999602139
13914,3478,NE,2153,208591.846099999733269,208591.846099999733269
13915,3478,SW,2153,208573.291500000283122,208573.291500000283122
13916,3478,SE,2153,208591.942400000058115,208591.942400000058115
13917,3479,NW,2162,208573.291500000283122,208573.291500000283122
13918,3479,NE,2162,208591.942400000058115,208591.942400000058115
13919,3479,SW,2162,208572.811700000427663,208572.811700000427663
13920,3479,SE,2162,208600.923700000159442,208600.923700000159442
13921,3480,NW,2163,208600.923700000159442,208600.923700000159442
13922,3480,NE,2163,208639.757500000298023,208639.757500000298023
13923,3480,SW,2163,208600.923700000159442,208600.923700000159442
13924,3480,SE,2163,208638.680300000123680,208638.680300000123680
13925,3481,NW,2152,208524.077800000086427,208524.077800000086427
13926,3481,NE,2152,208540.584599999710917,208540.584599999710917
13927,3481,SW,2152,208523.990299999713898,208523.990299999713898
13928,3481,SE,2152,208540.517099999822676,208540.517099999822676
13929,3482,NW,2161,208523.990299999713898,208523.990299999713898
13930,3482,NE,2161,208540.517099999822676,208540.517099999822676
13931,3482,SW,2161,208523.479199999943376,208523.479199999943376
13932,3482,SE,2161,208540.110799999907613,208540.110799999907613
13933,3483,NW,2161,208534.952700000256300,208534.952700000256300
13934,3483,NE,2161,208539.610000000335276,208539.610000000335276
13935,3483,SW,2161,208534.850300000049174,208534.850300000049174
13936,3483,SE,2161,208539.566300000064075,208539.566300000064075
13937,3484,NW,2171,208534.850300000049174,208534.850300000049174
13938,3484,NE,2171,208539.566300000064075,208539.566300000064075
13939,3484,SW,2171,208533.783099999651313,208533.783099999651313
13940,3484,SE,2171,208539.102599999867380,208539.102599999867380
13941,3485,NW,2161,208523.819199999794364,208523.819199999794364
13942,3485,NE,2161,208530.571600000374019,208530.571600000374019
13943,3485,SW,2161,208523.743099999614060,208523.743099999614060
13944,3485,SE,2161,208530.489299999549985,208530.489299999549985
13945,3486,NW,2171,208523.743099999614060,208523.743099999614060
13946,3486,NE,2171,208530.489299999549985,208530.489299999549985
13947,3486,SW,2171,208522.950299999676645,208522.950299999676645
13948,3486,SE,2171,208529.712000000290573,208529.712000000290573
13949,3487,NW,2178,208698.619099999777973,208698.619099999777973
13950,3487,NE,2178,208700.923700000159442,208700.923700000159442
13951,3487,SW,2178,208699.005900000222027,208699.005900000222027
13952,3487,SE,2178,208700.923700000159442,208700.923700000159442
13953,3488,NW,2179,208700.923700000159442,208700.923700000159442
13954,3488,NE,2179,208750.923700000159442,208750.923700000159442
13955,3488,SW,2179,208700.923700000159442,208700.923700000159442
13956,3488,SE,2179,208750.923700000159442,208750.923700000159442
13957,3489,NW,2180,208750.923700000159442,208750.923700000159442
13958,3489,NE,2180,208755.409500000067055,208755.409500000067055
13959,3489,SW,2180,208750.923700000159442,208750.923700000159442
13960,3489,SE,2180,208756.018199999816716,208756.018199999816716
13961,3490,NW,2184,208699.005900000222027,208699.005900000222027
13962,3490,NE,2184,208700.923700000159442,208700.923700000159442
13963,3490,SW,2184,208699.382399999536574,208699.382399999536574
13964,3490,SE,2184,208700.923700000159442,208700.923700000159442
13965,3491,NW,2185,208700.923700000159442,208700.923700000159442
13966,3491,NE,2185,208750.923700000159442,208750.923700000159442
13967,3491,SW,2185,208700.923700000159442,208700.923700000159442
13968,3491,SE,2185,208750.923700000159442,208750.923700000159442
13969,3492,NW,2186,208750.923700000159442,208750.923700000159442
13970,3492,NE,2186,208756.018199999816716,208756.018199999816716
13971,3492,SW,2186,208750.923700000159442,208750.923700000159442
13972,3492,SE,2186,208756.621899999678135,208756.621899999678135
13973,3493,NW,2174,208676.131500000134110,208676.131500000134110
13974,3493,NE,2174,208691.368300000205636,208691.368300000205636
13975,3493,SW,2174,208666.127000000327826,208666.127000000327826
13976,3493,SE,2174,208691.488099999725819,208691.488099999725819
13977,3494,NW,2178,208666.127000000327826,208666.127000000327826
13978,3494,NE,2178,208691.488099999725819,208691.488099999725819
13979,3494,SW,2178,208666.329699999652803,208666.329699999652803
13980,3494,SE,2178,208691.878200000151992,208691.878200000151992
13981,3495,NW,2184,208666.329699999652803,208666.329699999652803
13982,3495,NE,2184,208691.878200000151992,208691.878200000151992
13983,3495,SW,2184,208675.592299999669194,208675.592299999669194
13984,3495,SE,2184,208692.103299999609590,208692.103299999609590
13985,3496,NW,2197,208641.966500000096858,208641.966500000096858
13986,3496,NE,2197,208650.923700000159442,208650.923700000159442
13987,3496,SW,2197,208642.700299999676645,208642.700299999676645
13988,3496,SE,2197,208650.923700000159442,208650.923700000159442
13989,3497,NW,2198,208650.923700000159442,208650.923700000159442
13990,3497,NE,2198,208656.730000000447035,208656.730000000447035
13991,3497,SW,2198,208650.923700000159442,208650.923700000159442
13992,3497,SE,2198,208658.483599999919534,208658.483599999919534
13993,3498,NW,2215,208642.700299999676645,208642.700299999676645
13994,3498,NE,2215,208650.923700000159442,208650.923700000159442
13995,3498,SW,2215,208643.107800000347197,208643.107800000347197
13996,3498,SE,2215,208650.923700000159442,208650.923700000159442
13997,3499,NW,2216,208650.923700000159442,208650.923700000159442
13998,3499,NE,2216,208658.483599999919534,208658.483599999919534
13999,3499,SW,2216,208650.923700000159442,208650.923700000159442
14000,3499,SE,2216,208659.441499999724329,208659.441499999724329
14001,3500,NW,2187,208852.050499999895692,208852.050499999895692
14002,3500,NE,2187,208873.468899999745190,208873.468899999745190
14003,3500,SW,2187,208853.345599999651313,208853.345599999651313
14004,3500,SE,2187,208874.855200000107288,208874.855200000107288
14005,3501,NW,2199,208853.345599999651313,208853.345599999651313
14006,3501,NE,2199,208874.855200000107288,208874.855200000107288
14007,3501,SW,2199,208854.459800000302494,208854.459800000302494
14008,3501,SE,2199,208875.970599999651313,208875.970599999651313
14009,3502,NW,2164,208850.796600000001490,208850.796600000001490
14010,3502,NE,2164,208850.923700000159442,208850.923700000159442
14011,3502,SW,2164,208850.641099999658763,208850.641099999658763
